frame,landmark0_x,landmark0_y,landmark0_z,landmark0_visibility,landmark1_x,landmark1_y,landmark1_z,landmark1_visibility,landmark2_x,landmark2_y,landmark2_z,landmark2_visibility,landmark3_x,landmark3_y,landmark3_z,landmark3_visibility,landmark4_x,landmark4_y,landmark4_z,landmark4_visibility,landmark5_x,landmark5_y,landmark5_z,landmark5_visibility,landmark6_x,landmark6_y,landmark6_z,landmark6_visibility,landmark7_x,landmark7_y,landmark7_z,landmark7_visibility,landmark8_x,landmark8_y,landmark8_z,landmark8_visibility,landmark9_x,landmark9_y,landmark9_z,landmark9_visibility,landmark10_x,landmark10_y,landmark10_z,landmark10_visibility,landmark11_x,landmark11_y,landmark11_z,landmark11_visibility,landmark12_x,landmark12_y,landmark12_z,landmark12_visibility,landmark13_x,landmark13_y,landmark13_z,landmark13_visibility,landmark14_x,landmark14_y,landmark14_z,landmark14_visibility,landmark15_x,landmark15_y,landmark15_z,landmark15_visibility,landmark16_x,landmark16_y,landmark16_z,landmark16_visibility,landmark17_x,landmark17_y,landmark17_z,landmark17_visibility,landmark18_x,landmark18_y,landmark18_z,landmark18_visibility,landmark19_x,landmark19_y,landmark19_z,landmark19_visibility,landmark20_x,landmark20_y,landmark20_z,landmark20_visibility,landmark21_x,landmark21_y,landmark21_z,landmark21_visibility,landmark22_x,landmark22_y,landmark22_z,landmark22_visibility,landmark23_x,landmark23_y,landmark23_z,landmark23_visibility,landmark24_x,landmark24_y,landmark24_z,landmark24_visibility,landmark25_x,landmark25_y,landmark25_z,landmark25_visibility,landmark26_x,landmark26_y,landmark26_z,landmark26_visibility,landmark27_x,landmark27_y,landmark27_z,landmark27_visibility,landmark28_x,landmark28_y,landmark28_z,landmark28_visibility,landmark29_x,landmark29_y,landmark29_z,landmark29_visibility,landmark30_x,landmark30_y,landmark30_z,landmark30_visibility,landmark31_x,landmark31_y,landmark31_z,landmark31_visibility,landmark32_x,landmark32_y,landmark32_z,landmark32_visibility
121,0.486356,0.460991,-0.286376,0.999537,0.477870,0.454885,-0.282088,0.998896,0.477730,0.447700,-0.282295,0.998731,0.477676,0.442691,-0.282295,0.998930,0.478325,0.472273,-0.280365,0.999331,0.478420,0.476824,-0.280642,0.999384,0.478599,0.483370,-0.280768,0.999456,0.479053,0.437641,-0.230855,0.998732,0.480228,0.490535,-0.222098,0.998530,0.493096,0.450355,-0.262776,0.996693,0.494593,0.469599,-0.261969,0.997475,0.501204,0.398860,-0.200597,0.998470,0.502381,0.520495,-0.194735,0.998347,0.450067,0.358019,-0.272546,0.925160,0.453724,0.563080,-0.283872,0.964525,0.390775,0.338690,-0.326766,0.806083,0.393584,0.596544,-0.363618,0.948553,0.373731,0.330232,-0.347120,0.727077,0.377661,0.604644,-0.391673,0.891435,0.371030,0.341774,-0.351991,0.728338,0.374845,0.591343,-0.391298,0.891231,0.377283,0.349542,-0.331688,0.704348,0.380359,0.585616,-0.369839,0.866752,0.605321,0.417410,0.002162,0.999701,0.605270,0.499883,-0.002257,0.999765,0.657593,0.365433,-0.154914,0.949218,0.656855,0.556764,-0.176061,0.948652,0.726787,0.382361,-0.066452,0.781638,0.725104,0.541744,-0.067791,0.882563,0.739249,0.396462,-0.060575,0.607883,0.736565,0.529024,-0.057578,0.712133,0.753824,0.352899,-0.112805,0.762784,0.753320,0.571039,-0.101079,0.813904
122,0.481735,0.460980,-0.286660,0.999498,0.473134,0.454755,-0.281534,0.998780,0.473031,0.447527,-0.281741,0.998618,0.472983,0.442482,-0.281735,0.998843,0.473580,0.472234,-0.279820,0.999253,0.473635,0.476825,-0.280100,0.999314,0.473784,0.483376,-0.280225,0.999385,0.474513,0.437451,-0.226978,0.998652,0.475444,0.490535,-0.218342,0.998393,0.488508,0.450231,-0.261914,0.996422,0.489809,0.469602,-0.261150,0.997215,0.496978,0.398590,-0.195401,0.998481,0.498344,0.520419,-0.187533,0.998258,0.444831,0.357402,-0.268945,0.926678,0.448712,0.563085,-0.273121,0.963820,0.385728,0.338599,-0.327584,0.816803,0.388699,0.597293,-0.351204,0.949863,0.368802,0.330204,-0.348516,0.743633,0.372884,0.605219,-0.378919,0.896274,0.366318,0.341916,-0.353346,0.745562,0.369969,0.592011,-0.379456,0.896398,0.372442,0.349666,-0.332545,0.724025,0.375447,0.586271,-0.357754,0.874403,0.602130,0.417644,0.002567,0.999701,0.601664,0.499900,-0.002668,0.999762,0.656618,0.365567,-0.154446,0.946066,0.656446,0.556573,-0.179608,0.949969,0.726836,0.382460,-0.061121,0.792013,0.725281,0.541753,-0.071152,0.888986,0.739265,0.396454,-0.055431,0.618488,0.736650,0.529502,-0.059240,0.720691,0.753848,0.352809,-0.112987,0.775408,0.753317,0.571012,-0.114057,0.824391
123,0.477047,0.460996,-0.322905,0.999464,0.468592,0.454616,-0.315399,0.998695,0.468462,0.447335,-0.315614,0.998518,0.468449,0.442204,-0.315600,0.998779,0.469085,0.472196,-0.313682,0.999191,0.469148,0.476855,-0.313965,0.999247,0.469273,0.483401,-0.314083,0.999328,0.470171,0.437232,-0.246987,0.998567,0.470751,0.490534,-0.238207,0.998208,0.483984,0.450198,-0.292934,0.996252,0.484908,0.469633,-0.292178,0.997032,0.493160,0.398554,-0.206055,0.998499,0.493996,0.520387,-0.192354,0.998186,0.440683,0.356875,-0.280934,0.927347,0.444521,0.563090,-0.274314,0.961462,0.381639,0.338594,-0.353328,0.826087,0.384316,0.597850,-0.361702,0.949834,0.364715,0.330273,-0.377620,0.756529,0.368560,0.605676,-0.391328,0.897871,0.362071,0.342224,-0.383637,0.759088,0.365417,0.592768,-0.394590,0.898324,0.368454,0.349699,-0.359018,0.739306,0.370905,0.587054,-0.369415,0.878247,0.599685,0.417747,0.002473,0.999705,0.599259,0.499897,-0.002581,0.999761,0.656808,0.365683,-0.177024,0.944894,0.656627,0.556589,-0.190542,0.950385,0.726809,0.382482,-0.057644,0.800716,0.725350,0.541608,-0.065751,0.893036,0.739144,0.396779,-0.050530,0.622440,0.736691,0.529508,-0.055421,0.721247,0.753839,0.351922,-0.123454,0.784310,0.753508,0.571070,-0.123122,0.830376
124,0.471725,0.461116,-0.423414,0.999473,0.463399,0.454591,-0.413266,0.998730,0.463458,0.447333,-0.413498,0.998547,0.463539,0.442171,-0.413472,0.998812,0.464015,0.472194,-0.411246,0.999211,0.464248,0.476984,-0.411551,0.999259,0.464501,0.483480,-0.411682,0.999345,0.465543,0.437222,-0.320451,0.998580,0.466338,0.490626,-0.309352,0.998203,0.479261,0.450207,-0.383912,0.996334,0.479873,0.469678,-0.382752,0.997089,0.489146,0.398534,-0.248507,0.998512,0.489909,0.520381,-0.195464,0.998181,0.435522,0.356629,-0.311152,0.926811,0.439824,0.563235,-0.319435,0.960055,0.376040,0.338640,-0.354573,0.828953,0.378954,0.598353,-0.418291,0.948030,0.359331,0.330314,-0.404777,0.757764,0.363096,0.606617,-0.452678,0.893142,0.356559,0.342317,-0.430868,0.760853,0.359979,0.593938,-0.455566,0.893999,0.362982,0.349713,-0.376691,0.740856,0.365525,0.588033,-0.426227,0.874250,0.596712,0.417829,0.001286,0.999708,0.596074,0.499978,-0.001399,0.999764,0.656534,0.366018,-0.202632,0.944052,0.656519,0.556380,-0.220048,0.949748,0.726210,0.382540,-0.047429,0.804899,0.725466,0.541611,-0.066118,0.892087,0.738196,0.396778,-0.037886,0.619476,0.736989,0.529745,-0.054452,0.713888,0.753656,0.352269,-0.130978,0.786952,0.753648,0.571167,-0.143518,0.829369
125,0.466288,0.461164,-0.432103,0.999500,0.458286,0.454557,-0.422040,0.998801,0.458486,0.447330,-0.422276,0.998624,0.458661,0.442086,-0.422249,0.998879,0.458696,0.472185,-0.420615,0.999254,0.458949,0.477058,-0.420918,0.999297,0.459245,0.483549,-0.421045,0.999381,0.461027,0.437205,-0.329815,0.998646,0.461609,0.490794,-0.321524,0.998272,0.474359,0.450214,-0.392774,0.996529,0.474717,0.469712,-0.392351,0.997237,0.484841,0.398536,-0.252036,0.998566,0.485456,0.520454,-0.212693,0.998228,0.430331,0.356146,-0.329852,0.927457,0.434903,0.563345,-0.321635,0.959896,0.369950,0.338653,-0.399789,0.836196,0.374105,0.599071,-0.420038,0.948546,0.353685,0.330142,-0.434314,0.766213,0.358535,0.607294,-0.455060,0.893472,0.350953,0.342320,-0.441127,0.769769,0.355308,0.595122,-0.461680,0.894620,0.357194,0.349722,-0.409790,0.750219,0.360846,0.589270,-0.429263,0.875745,0.592523,0.418060,0.001206,0.999718,0.592272,0.500138,-0.001321,0.999771,0.656156,0.367135,-0.185367,0.944225,0.656302,0.556213,-0.203948,0.950113,0.726308,0.382382,-0.032173,0.812252,0.725915,0.541908,-0.057428,0.894355,0.739168,0.396776,-0.022993,0.622765,0.738305,0.530490,-0.046894,0.712694,0.753857,0.351079,-0.124666,0.793902,0.754345,0.572141,-0.144036,0.833134
126,0.461489,0.461627,-0.374878,0.999527,0.453230,0.454554,-0.366249,0.998866,0.453329,0.447362,-0.366481,0.998697,0.453521,0.442074,-0.366456,0.998941,0.453778,0.472205,-0.364532,0.999292,0.453996,0.477395,-0.364822,0.999331,0.454204,0.483807,-0.364931,0.999412,0.455710,0.437174,-0.286107,0.998711,0.456263,0.490985,-0.276541,0.998336,0.469533,0.450357,-0.340023,0.996716,0.469796,0.470003,-0.339091,0.997372,0.480209,0.398681,-0.230672,0.998646,0.479956,0.520528,-0.207283,0.998286,0.425570,0.355803,-0.304492,0.929199,0.429384,0.563738,-0.279146,0.958844,0.365858,0.338610,-0.391527,0.846483,0.368305,0.599875,-0.368706,0.950014,0.349767,0.329950,-0.420606,0.780154,0.352607,0.607987,-0.399578,0.897117,0.347095,0.342166,-0.429162,0.783973,0.349489,0.596076,-0.406362,0.898326,0.353243,0.349479,-0.399049,0.765624,0.355078,0.590207,-0.377681,0.881021,0.588644,0.418135,-0.001789,0.999728,0.589271,0.500195,0.001647,0.999777,0.654582,0.369852,-0.179743,0.945343,0.655909,0.555700,-0.165990,0.950062,0.726410,0.382226,-0.045769,0.822673,0.726284,0.542082,-0.041516,0.898808,0.739586,0.396438,-0.025850,0.629663,0.739718,0.530491,-0.033151,0.717065,0.754120,0.351066,-0.137553,0.804512,0.754879,0.575063,-0.124434,0.840027
127,0.456908,0.461626,-0.292095,0.999523,0.448767,0.454483,-0.285201,0.998838,0.448811,0.447351,-0.285434,0.998675,0.448938,0.442015,-0.285414,0.998923,0.449263,0.472164,-0.284717,0.999272,0.449379,0.477403,-0.285008,0.999316,0.449566,0.483862,-0.285123,0.999392,0.451132,0.437170,-0.220554,0.998707,0.451541,0.491340,-0.216771,0.998304,0.464721,0.450396,-0.263339,0.996707,0.464936,0.470008,-0.264058,0.997338,0.475759,0.399185,-0.181358,0.998705,0.475697,0.520593,-0.171809,0.998295,0.420401,0.354940,-0.248160,0.930751,0.424416,0.564773,-0.247396,0.956696,0.360405,0.338173,-0.320744,0.857809,0.362694,0.600657,-0.328021,0.952693,0.344140,0.329588,-0.343848,0.797196,0.346822,0.608775,-0.355944,0.904037,0.341741,0.341636,-0.351243,0.801161,0.343669,0.596645,-0.359676,0.905256,0.347954,0.348664,-0.327002,0.784609,0.349358,0.590761,-0.335787,0.889814,0.584885,0.418511,-0.001339,0.999735,0.585233,0.500270,0.001176,0.999780,0.654300,0.370900,-0.116133,0.943150,0.655653,0.554977,-0.128419,0.949851,0.726450,0.382129,-0.020474,0.832580,0.726274,0.542404,-0.030386,0.904693,0.739817,0.396272,-0.014129,0.636403,0.739727,0.530933,-0.023393,0.724356,0.754212,0.351098,-0.091027,0.815128,0.754973,0.575100,-0.094045,0.848624
128,0.451158,0.461637,-0.391313,0.999556,0.442601,0.454429,-0.382310,0.998919,0.442685,0.447356,-0.382578,0.998767,0.442894,0.441988,-0.382543,0.998998,0.443495,0.472116,-0.381705,0.999322,0.443805,0.477399,-0.382012,0.999362,0.444131,0.483868,-0.382127,0.999433,0.445223,0.437174,-0.293120,0.998795,0.446151,0.491380,-0.288531,0.998409,0.459157,0.450438,-0.352516,0.996939,0.459306,0.469968,-0.353008,0.997519,0.471197,0.399606,-0.214235,0.998789,0.470495,0.520610,-0.183590,0.998384,0.415324,0.354550,-0.289957,0.933267,0.419380,0.565604,-0.287215,0.957550,0.355164,0.337554,-0.347255,0.868223,0.357552,0.601822,-0.380418,0.955653,0.339122,0.328876,-0.392726,0.811564,0.341927,0.610149,-0.412727,0.910118,0.336921,0.340451,-0.415932,0.815612,0.338341,0.597865,-0.414953,0.911367,0.342912,0.347230,-0.366643,0.800052,0.343862,0.591949,-0.388397,0.897161,0.580712,0.419377,-0.001641,0.999748,0.581429,0.500393,0.001481,0.999789,0.653234,0.373496,-0.134765,0.945008,0.654210,0.554024,-0.135115,0.951084,0.726476,0.382378,0.002038,0.843768,0.726347,0.542412,-0.001430,0.910105,0.739893,0.396942,0.009609,0.648303,0.739933,0.530968,0.007706,0.732332,0.754734,0.351051,-0.088832,0.827116,0.755193,0.575086,-0.086644,0.857264
129,0.445170,0.461878,-0.303430,0.999571,0.436534,0.454424,-0.295566,0.998946,0.436577,0.447552,-0.295809,0.998799,0.436904,0.441980,-0.295783,0.999027,0.437342,0.472126,-0.294865,0.999339,0.437750,0.477551,-0.295157,0.999378,0.438158,0.484006,-0.295267,0.999447,0.439647,0.437190,-0.227387,0.998824,0.440930,0.491541,-0.222518,0.998441,0.453498,0.450549,-0.273619,0.997026,0.453603,0.470026,-0.274026,0.997579,0.466873,0.400195,-0.184597,0.998848,0.466170,0.520589,-0.174156,0.998430,0.411510,0.354631,-0.256623,0.931862,0.414390,0.566217,-0.251891,0.954630,0.349830,0.337068,-0.332432,0.875151,0.351520,0.603125,-0.334146,0.957164,0.333438,0.328481,-0.358082,0.822490,0.335910,0.611663,-0.362904,0.914519,0.331287,0.339703,-0.366711,0.826854,0.332132,0.599164,-0.367330,0.915810,0.337339,0.346386,-0.339901,0.812749,0.337579,0.593180,-0.342365,0.903184,0.577581,0.419701,-0.000691,0.999755,0.578421,0.500400,0.000516,0.999794,0.652149,0.375070,-0.108015,0.936536,0.652375,0.552522,-0.131247,0.945889,0.726414,0.382793,-0.004402,0.845140,0.726561,0.542423,-0.026013,0.910605,0.739888,0.397602,0.000707,0.640407,0.740329,0.531077,-0.015365,0.725180,0.754724,0.351068,-0.083245,0.829083,0.755821,0.575040,-0.102494,0.858414
130,0.439915,0.461994,-0.284915,0.999573,0.431146,0.454405,-0.277332,0.998938,0.431212,0.447620,-0.277572,0.998790,0.431582,0.441948,-0.277551,0.999027,0.431794,0.472128,-0.276826,0.999330,0.432171,0.477694,-0.277121,0.999367,0.432560,0.484195,-0.277230,0.999438,0.434450,0.437189,-0.211472,0.998815,0.435370,0.491822,-0.207216,0.998402,0.448417,0.450609,-0.255891,0.997026,0.448424,0.470100,-0.256514,0.997556,0.462468,0.400363,-0.171937,0.998901,0.461797,0.520617,-0.163333,0.998452,0.404653,0.354623,-0.239429,0.929983,0.409098,0.567288,-0.232936,0.951110,0.343050,0.336443,-0.314669,0.882059,0.345807,0.605433,-0.306355,0.958002,0.326931,0.327730,-0.338316,0.833077,0.330083,0.613734,-0.332822,0.917729,0.324322,0.338918,-0.346254,0.837662,0.326292,0.601131,-0.337554,0.919074,0.330405,0.345482,-0.321363,0.824865,0.331666,0.595147,-0.314351,0.907950,0.575509,0.419900,-0.000569,0.999760,0.576219,0.500528,0.000380,0.999796,0.649885,0.377972,-0.106548,0.928960,0.650453,0.551278,-0.107362,0.939282,0.726721,0.383079,-0.011158,0.847007,0.726353,0.542465,-0.012344,0.910675,0.740690,0.397762,-0.006568,0.632056,0.739981,0.531620,-0.005597,0.716489,0.755355,0.351121,-0.087388,0.831199,0.756038,0.574634,-0.081152,0.858888
131,0.434205,0.462008,-0.280605,0.999573,0.425310,0.454345,-0.271973,0.998926,0.425297,0.447666,-0.272213,0.998774,0.425549,0.441936,-0.272189,0.999022,0.425938,0.472075,-0.271951,0.999321,0.426246,0.477642,-0.272244,0.999354,0.426672,0.484183,-0.272352,0.999429,0.428706,0.437260,-0.202910,0.998798,0.429522,0.491855,-0.200837,0.998362,0.442636,0.450647,-0.250535,0.997034,0.442633,0.470104,-0.251825,0.997549,0.457056,0.400628,-0.163911,0.998952,0.457003,0.520647,-0.156860,0.998478,0.398718,0.354626,-0.232096,0.928692,0.403696,0.568634,-0.228210,0.947444,0.337706,0.336020,-0.311653,0.888589,0.341425,0.607035,-0.306454,0.958879,0.321452,0.327316,-0.335875,0.842762,0.325931,0.615566,-0.334363,0.920756,0.319084,0.338299,-0.344230,0.847542,0.322106,0.603305,-0.339254,0.922143,0.325181,0.344984,-0.318589,0.835914,0.327347,0.597165,-0.314720,0.912284,0.572508,0.420512,0.000021,0.999762,0.573018,0.500802,-0.000220,0.999795,0.649660,0.378953,-0.097199,0.919227,0.647753,0.549449,-0.108674,0.930851,0.726514,0.383355,0.005179,0.843750,0.726402,0.542574,-0.016570,0.908695,0.740584,0.397840,0.010020,0.615618,0.739985,0.532116,-0.010532,0.702871,0.755477,0.351780,-0.070245,0.827837,0.756263,0.574607,-0.089302,0.856342
132,0.428221,0.461800,-0.245888,0.999512,0.419410,0.454104,-0.236698,0.998744,0.419048,0.447544,-0.236939,0.998556,0.419018,0.441629,-0.236918,0.998875,0.420121,0.471930,-0.237189,0.999202,0.420243,0.477457,-0.237491,0.999229,0.420612,0.484093,-0.237610,0.999334,0.422578,0.437251,-0.170957,0.998591,0.423930,0.491845,-0.170866,0.998078,0.436223,0.450530,-0.217584,0.996684,0.436569,0.470060,-0.219494,0.997240,0.452777,0.401098,-0.140935,0.998959,0.452109,0.520665,-0.136184,0.998435,0.393640,0.354810,-0.210151,0.922479,0.398985,0.569821,-0.209278,0.942022,0.330796,0.335858,-0.284633,0.890562,0.335728,0.608687,-0.278737,0.958216,0.314632,0.327465,-0.307221,0.846725,0.320184,0.616831,-0.304575,0.921193,0.312611,0.338283,-0.314940,0.852083,0.316127,0.604846,-0.308076,0.922698,0.318772,0.344683,-0.291312,0.841877,0.321306,0.598880,-0.286390,0.914138,0.569221,0.420745,0.000164,0.999765,0.570497,0.500919,-0.000374,0.999796,0.648075,0.380064,-0.080341,0.907621,0.647629,0.549158,-0.072037,0.919835,0.726433,0.383255,0.015372,0.839740,0.726404,0.542557,0.014316,0.906562,0.740464,0.396649,0.019950,0.595211,0.739936,0.532054,0.019832,0.686408,0.755485,0.353564,-0.057270,0.823207,0.756436,0.574526,-0.053786,0.853281
133,0.422566,0.461800,-0.252343,0.999510,0.414044,0.453982,-0.242768,0.998730,0.413704,0.447536,-0.243009,0.998535,0.413669,0.441531,-0.242984,0.998869,0.414732,0.471872,-0.243244,0.999188,0.414766,0.477371,-0.243543,0.999209,0.414993,0.484025,-0.243650,0.999321,0.417685,0.437283,-0.174140,0.998564,0.418072,0.491847,-0.173954,0.998010,0.430591,0.450460,-0.222853,0.996681,0.430272,0.470073,-0.224750,0.997216,0.447522,0.401422,-0.140860,0.999008,0.447359,0.520676,-0.136421,0.998462,0.387247,0.355100,-0.211623,0.920174,0.392964,0.570686,-0.208202,0.938583,0.324587,0.335851,-0.292623,0.895603,0.329352,0.610285,-0.280023,0.958038,0.308112,0.327496,-0.316817,0.853862,0.313929,0.617864,-0.306399,0.922073,0.306221,0.338293,-0.325018,0.859437,0.310077,0.606136,-0.311063,0.923650,0.312426,0.344715,-0.299684,0.850257,0.315189,0.600484,-0.288140,0.916221,0.566214,0.420746,0.000309,0.999770,0.567657,0.501019,-0.000530,0.999798,0.645671,0.380765,-0.087665,0.898905,0.646106,0.548288,-0.072904,0.909506,0.726426,0.383021,0.002569,0.838452,0.726462,0.542678,0.012116,0.904705,0.740515,0.395931,0.006855,0.580758,0.739905,0.532802,0.017087,0.671437,0.755507,0.354226,-0.075479,0.822464,0.756663,0.572674,-0.062502,0.851592
134,0.417066,0.461804,-0.231737,0.999499,0.408448,0.453947,-0.221560,0.998689,0.408097,0.447568,-0.221802,0.998486,0.407935,0.441542,-0.221773,0.998844,0.409185,0.471872,-0.222223,0.999157,0.409222,0.477394,-0.222522,0.999171,0.409443,0.484037,-0.222625,0.999293,0.412100,0.437571,-0.153462,0.998512,0.412528,0.492100,-0.154184,0.997903,0.425173,0.450441,-0.202663,0.996613,0.424900,0.470088,-0.204864,0.997137,0.442759,0.402035,-0.126448,0.999045,0.442007,0.521002,-0.121141,0.998455,0.381941,0.355141,-0.202479,0.918513,0.386300,0.572497,-0.198741,0.935109,0.318584,0.335849,-0.279503,0.898789,0.322036,0.610927,-0.269183,0.956294,0.302414,0.327487,-0.302932,0.857844,0.306537,0.617827,-0.294903,0.920429,0.300156,0.338315,-0.309521,0.863603,0.303185,0.606200,-0.297880,0.922002,0.306293,0.344749,-0.285912,0.855578,0.308421,0.600901,-0.276671,0.915747,0.563271,0.420719,0.000350,0.999775,0.565176,0.501169,-0.000574,0.999800,0.643032,0.382526,-0.088856,0.895543,0.644513,0.547284,-0.078300,0.904130,0.726437,0.383035,-0.002375,0.841048,0.726504,0.543070,0.000265,0.905373,0.740569,0.395750,0.001558,0.574661,0.739924,0.533597,0.005217,0.663139,0.755472,0.354427,-0.082206,0.825221,0.756714,0.572161,-0.075787,0.853334
135,0.412094,0.462293,-0.229010,0.999465,0.403093,0.453954,-0.218616,0.998592,0.402929,0.447780,-0.218866,0.998368,0.402785,0.441854,-0.218832,0.998767,0.403703,0.471972,-0.219222,0.999090,0.403661,0.477605,-0.219532,0.999097,0.403807,0.484123,-0.219647,0.999237,0.406995,0.437966,-0.150226,0.998391,0.406874,0.492495,-0.150913,0.997730,0.420513,0.450576,-0.199925,0.996389,0.419669,0.470595,-0.202126,0.996931,0.438620,0.402428,-0.124128,0.999053,0.436774,0.521346,-0.119455,0.998413,0.375240,0.355599,-0.204218,0.915578,0.381863,0.573676,-0.197084,0.930640,0.311731,0.336092,-0.283818,0.899787,0.316243,0.611967,-0.265903,0.954016,0.295310,0.327710,-0.307371,0.859224,0.301193,0.618259,-0.291616,0.917880,0.293507,0.338451,-0.314047,0.865237,0.297841,0.606977,-0.294970,0.919460,0.299460,0.344794,-0.290365,0.858383,0.302607,0.601980,-0.273612,0.914402,0.560596,0.420511,0.001101,0.999777,0.561884,0.501192,-0.001329,0.999802,0.642853,0.382510,-0.057416,0.891541,0.642083,0.546463,-0.077739,0.900487,0.726469,0.383462,0.028104,0.844094,0.727297,0.543561,-0.003460,0.906658,0.740738,0.395766,0.030839,0.571042,0.740855,0.534404,0.000915,0.657756,0.755252,0.354589,-0.053345,0.827632,0.756822,0.572116,-0.080895,0.855217
136,0.406107,0.462862,-0.218651,0.999424,0.397110,0.454008,-0.209198,0.998473,0.397036,0.448094,-0.209455,0.998242,0.396879,0.442340,-0.209420,0.998675,0.397758,0.472127,-0.209941,0.999002,0.397699,0.477929,-0.210256,0.999010,0.397886,0.484379,-0.210375,0.999162,0.401193,0.438357,-0.145131,0.998271,0.400831,0.492841,-0.146330,0.997544,0.414358,0.450758,-0.191016,0.996127,0.413613,0.471096,-0.193410,0.996676,0.431807,0.402486,-0.121857,0.999065,0.431970,0.521579,-0.117986,0.998362,0.368076,0.356310,-0.200089,0.915496,0.377314,0.573754,-0.196987,0.928681,0.304410,0.336109,-0.276150,0.903458,0.310922,0.612028,-0.263218,0.953404,0.288492,0.327812,-0.298497,0.864370,0.296239,0.618299,-0.288715,0.917996,0.286204,0.338530,-0.305900,0.870482,0.292429,0.606915,-0.291151,0.919601,0.291924,0.344830,-0.282815,0.864528,0.297015,0.602023,-0.270657,0.915522,0.557366,0.420395,0.001982,0.999778,0.558908,0.501284,-0.002206,0.999800,0.641903,0.383622,-0.037792,0.889593,0.638974,0.545326,-0.068314,0.900156,0.726498,0.383446,0.042153,0.849788,0.727293,0.543581,-0.001897,0.909972,0.740901,0.395622,0.044349,0.573031,0.741061,0.534386,0.001442,0.659012,0.755535,0.354497,-0.036820,0.833536,0.756815,0.572041,-0.078557,0.860349
137,0.400728,0.463577,-0.237618,0.999403,0.391840,0.454313,-0.226656,0.998428,0.391853,0.448474,-0.226918,0.998192,0.391760,0.442948,-0.226881,0.998637,0.392310,0.472583,-0.227439,0.998966,0.392214,0.478642,-0.227759,0.998969,0.392384,0.484933,-0.227891,0.999128,0.396246,0.438793,-0.155101,0.998216,0.395354,0.493491,-0.156674,0.997470,0.409501,0.451097,-0.207374,0.995979,0.408330,0.471654,-0.209825,0.996528,0.428390,0.403143,-0.128785,0.999055,0.427936,0.521972,-0.124191,0.998286,0.363446,0.357153,-0.209973,0.916036,0.372918,0.573625,-0.201573,0.927623,0.297990,0.336589,-0.293523,0.906228,0.306312,0.612299,-0.268672,0.952634,0.282026,0.328904,-0.317682,0.868156,0.292350,0.618548,-0.295240,0.917191,0.279883,0.339032,-0.325246,0.874315,0.287769,0.607509,-0.298210,0.918710,0.285412,0.345101,-0.300449,0.869195,0.292619,0.603004,-0.276244,0.915692,0.556091,0.420253,0.001782,0.999782,0.557390,0.501709,-0.002009,0.999803,0.641595,0.384314,-0.032984,0.893144,0.639139,0.544615,-0.056779,0.902547,0.726651,0.383456,0.057692,0.859080,0.727014,0.543584,0.029363,0.914557,0.741060,0.395592,0.060659,0.583783,0.740981,0.533682,0.034183,0.667810,0.755764,0.355381,-0.026180,0.842180,0.757249,0.572756,-0.046618,0.866530
138,0.395690,0.463870,-0.279031,0.999434,0.386835,0.454472,-0.265116,0.998513,0.386873,0.448724,-0.265414,0.998293,0.386759,0.443375,-0.265359,0.998709,0.387226,0.472831,-0.267510,0.999018,0.387059,0.478969,-0.267834,0.999021,0.387191,0.485160,-0.267969,0.999169,0.391266,0.439316,-0.172597,0.998310,0.390082,0.494199,-0.186759,0.997588,0.404352,0.451271,-0.243026,0.996179,0.403234,0.471864,-0.247778,0.996686,0.423086,0.404013,-0.132857,0.999095,0.422940,0.522894,-0.144222,0.998313,0.358339,0.358295,-0.212563,0.920540,0.366821,0.573684,-0.205468,0.930095,0.293226,0.337379,-0.319552,0.912958,0.300723,0.612590,-0.277065,0.955011,0.277194,0.330969,-0.347429,0.877312,0.286343,0.618920,-0.296771,0.921278,0.275328,0.340607,-0.357565,0.883183,0.281944,0.608158,-0.309445,0.922719,0.280917,0.346402,-0.327959,0.878482,0.287036,0.603875,-0.281370,0.920229,0.552610,0.420238,0.002836,0.999783,0.554527,0.502094,-0.003060,0.999801,0.640519,0.385338,-0.015349,0.898993,0.637422,0.543708,-0.063255,0.907318,0.726966,0.383298,0.078851,0.870088,0.726724,0.543769,0.036485,0.919898,0.741728,0.395286,0.081098,0.605170,0.740583,0.533811,0.041832,0.681240,0.755983,0.355060,-0.020047,0.853649,0.757285,0.572758,-0.051115,0.874192
